"","Tweet","Date","Isretweet","Retweets","Score","Product","City","Country","duplicate"
"80","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2021-06-07 12:24:21",TRUE,4,0,Apple iPhone,LA,USA,TRUE
"81","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2021-06-07 12:22:33",TRUE,4,0,Apple iPhone,LA,USA,TRUE
"82","RT @scpwords: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames videogame","2021-06-07 12:20:02",TRUE,3,0,Apple iPhone,LA,USA,FALSE
"83","@Guess720s @MacRumors @rsgnl @cue @tim_cook @Apple This tweet is sponsored by Twitter for iPhone . Working in conju /vVmMNr6QOF","2021-06-07 12:17:30",FALSE,0,0,Apple iPhone,LA,USA,FALSE
"84","RT @scpwords: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames videogame","2021-06-07 12:17:06",TRUE,3,0,Apple iPhone,LA,USA,TRUE
"85","iPhone Deals: Apple iPhone X Unlocked Smartphone  64GB 256GB Verizon T-Mobile AT&amp;T GSM CDMA /p9kxECaf6T","2021-06-07 12:17:05",FALSE,0,0,Apple iPhone,LA,USA,FALSE
"86","DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames /GstCqswZ6k","2021-06-07 12:15:31",FALSE,3,0,Apple iPhone,LA,USA,FALSE
"87","RT @kwiens: Apple: Only we are qualified to repair your iPhone. Independent repair will undermine our security model.   Also Apple: our dep","2021-06-07 12:14:41",TRUE,132,0,Apple iPhone,LA,USA,TRUE
"88","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2021-06-07 12:12:08",TRUE,4,0,Apple iPhone,LA,USA,TRUE
"89","DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames /DjqEtkAExb","2021-06-07 12:12:02",FALSE,4,0,Apple iPhone,LA,USA,FALSE
"90","RT @kwiens: Apple: Only we are qualified to repair your iPhone. Independent repair will undermine our security model.   Also Apple: our dep","2021-06-07 12:11:47",TRUE,132,0,Apple iPhone,LA,USA,TRUE
"91","RT @kwiens: Apple: Only we are qualified to repair your iPhone. Independent repair will undermine our security model.   Also Apple: our dep","2021-06-07 12:05:08",TRUE,132,0,Apple iPhone,LA,USA,TRUE
"92","RT @iDropNews: John C. won an iPhone 12 Pro Max! Would you like to be next? Like this tweet if you're feeling lucky. Follow the link to ear","2021-06-07 11:51:16",TRUE,1086,4,Apple iPhone,LA,USA,TRUE
"93","RT @kwiens: Apple: Only we are qualified to repair your iPhone. Independent repair will undermine our security model.   Also Apple: our dep","2021-06-07 11:49:27",TRUE,132,0,Apple iPhone,LA,USA,TRUE
"94","Get your crystal oils and decree cards today and learn how oils and crystals work together for YOUR best benefit ! /nrB9UlUo2C","2021-06-07 11:46:08",FALSE,0,3,Apple iPhone,LA,USA,FALSE
"95","RT @IndieVideoGames: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames vi","2021-06-07 11:40:13",TRUE,6,0,Apple iPhone,LA,USA,TRUE
"96","RT @kwiens: Apple: Only we are qualified to repair your iPhone. Independent repair will undermine our security model.   Also Apple: our dep","2021-06-07 11:38:28",TRUE,132,0,Apple iPhone,LA,USA,TRUE
"97","RT @iDropNews: John C. won an iPhone 12 Pro Max! Would you like to be next? Like this tweet if you're feeling lucky. Follow the link to ear","2021-06-07 11:30:43",TRUE,1086,4,Apple iPhone,LA,USA,TRUE
"98","RT @iDropNews: We're giving away another iPhone 12 Pro Max absolutely free!  Follow the link and earn your chances to win. (ARV: $1099) h","2021-06-07 11:30:17",TRUE,1405,2,Apple iPhone,LA,USA,TRUE
"99","RT @kwiens: Apple: Only we are qualified to repair your iPhone. Independent repair will undermine our security model.   Also Apple: our dep","2021-06-07 11:29:21",TRUE,132,0,Apple iPhone,LA,USA,TRUE
"100","RT @scpwords: DINO MAKER! Make Dinos and Levels to share! indiegame gamedev indiedev retro indievideogames ios indiegames videogame","2021-06-07 11:26:41",TRUE,2,0,Apple iPhone,LA,USA,TRUE
